time	V(quada)	V(quadb)
5.508788687832446e-06	3.397602e+02	-3.399951e+02
5.508983690060205e-06	3.400111e+02	-3.402428e+02
5.509272771172558e-06	3.403785e+02	-3.406055e+02
5.509318513853952e-06	3.404360e+02	-3.406623e+02
5.509409999216740e-06	3.405497e+02	-3.407744e+02
5.509592969942317e-06	3.407745e+02	-3.409963e+02
5.509885124710844e-06	3.411277e+02	-3.413447e+02
5.510206288505872e-06	3.415087e+02	-3.417206e+02
5.510380546915274e-06	3.417122e+02	-3.419211e+02
5.510419153539798e-06	3.417567e+02	-3.419650e+02
5.510496366788845e-06	3.418451e+02	-3.420522e+02
5.510552983446986e-06	3.419097e+02	-3.421158e+02
5.510612896394321e-06	3.419777e+02	-3.421828e+02
5.510680078137678e-06	3.420535e+02	-3.422575e+02
5.510752144727602e-06	3.421342e+02	-3.423371e+02
5.510896277907449e-06	3.422945e+02	-3.424950e+02
5.510998602813118e-06	3.424073e+02	-3.426061e+02
5.511080482051033e-06	3.424968e+02	-3.426943e+02
5.511147085119942e-06	3.425692e+02	-3.427655e+02
5.511207418280531e-06	3.426343e+02	-3.428297e+02
5.511272230251916e-06	3.427039e+02	-3.428983e+02
5.511342093613027e-06	3.427784e+02	-3.429716e+02
5.511467367294993e-06	3.429105e+02	-3.431017e+02
5.511717914658926e-06	3.431693e+02	-3.433564e+02
5.512215465645426e-06	3.436653e+02	-3.438441e+02
5.512905580984907e-06	3.443109e+02	-3.444783e+02
5.514101784055876e-06	3.452968e+02	-3.454443e+02
5.516494190197815e-06	3.468503e+02	-3.469578e+02
5.519670233514584e-06	3.482481e+02	-3.483020e+02
5.521775994195901e-06	3.486755e+02	-3.486937e+02
5.524091329334730e-06	3.485845e+02	-3.485631e+02
5.526644000867764e-06	3.479081e+02	-3.478430e+02
5.529073373737726e-06	3.466661e+02	-3.465593e+02
5.532014852880601e-06	3.443659e+02	-3.442086e+02
5.535337818052186e-06	3.410366e+02	-3.408224e+02
5.535742867240209e-06	3.405568e+02	-3.403356e+02
5.536552965616254e-06	3.394784e+02	-3.392434e+02
5.538173162368343e-06	3.371986e+02	-3.369361e+02
5.538578211556366e-06	3.365922e+02	-3.363228e+02
5.539388309932410e-06	3.352953e+02	-3.350122e+02
5.541008506684499e-06	3.325795e+02	-3.322691e+02
5.541413555872522e-06	3.318645e+02	-3.315473e+02
5.542223654248567e-06	3.303773e+02	-3.300465e+02
5.542843885817726e-06	3.291993e+02	-3.288583e+02
5.542919832540481e-06	3.290522e+02	-3.287098e+02
5.543021094837486e-06	3.288549e+02	-3.285109e+02
5.543223619431497e-06	3.284588e+02	-3.281114e+02
5.543229948325060e-06	3.284464e+02	-3.280988e+02
5.543242606112186e-06	3.284214e+02	-3.280737e+02
5.543267921686437e-06	3.283715e+02	-3.280234e+02
5.543318552834940e-06	3.282715e+02	-3.279225e+02
5.543419815131945e-06	3.280709e+02	-3.277202e+02
5.543428156250453e-06	3.280544e+02	-3.277036e+02
5.543444838487470e-06	3.280212e+02	-3.276701e+02
5.543478202961504e-06	3.279548e+02	-3.276031e+02
5.543520746066844e-06	3.278699e+02	-3.275176e+02
5.543567770125466e-06	3.277760e+02	-3.274229e+02
5.543618327206160e-06	3.276747e+02	-3.273208e+02
5.543670844125753e-06	3.275693e+02	-3.272145e+02
5.544528473666149e-06	3.258119e+02	-3.254428e+02
5.544556592667474e-06	3.257531e+02	-3.253836e+02
5.544612830670123e-06	3.256352e+02	-3.252648e+02
5.544725306675421e-06	3.253983e+02	-3.250261e+02
5.544950258686017e-06	3.249225e+02	-3.245465e+02
5.544952698757083e-06	3.249174e+02	-3.245413e+02
5.544957578899213e-06	3.249070e+02	-3.245309e+02
5.544967339183475e-06	3.248862e+02	-3.245099e+02
5.544986859751997e-06	3.248446e+02	-3.244680e+02
5.545025900889041e-06	3.247613e+02	-3.243841e+02
5.545068076759823e-06	3.246711e+02	-3.242932e+02
5.545099511212687e-06	3.246039e+02	-3.242254e+02
5.545134362545873e-06	3.245292e+02	-3.241502e+02
5.545150872436434e-06	3.244938e+02	-3.241145e+02
5.545159713226785e-06	3.244748e+02	-3.240954e+02
5.545171871607810e-06	3.244487e+02	-3.240691e+02
5.545542949313172e-06	3.236465e+02	-3.232608e+02
5.545914027018535e-06	3.228307e+02	-3.224389e+02
5.546285104723898e-06	3.220013e+02	-3.216035e+02
5.546656182429260e-06	3.211584e+02	-3.207545e+02
5.547027260134623e-06	3.203019e+02	-3.198919e+02
5.547398337839986e-06	3.194318e+02	-3.190158e+02
5.547769415545349e-06	3.185481e+02	-3.181262e+02
5.548749755578012e-06	3.161340e+02	-3.156963e+02
5.550702463199675e-06	3.111339e+02	-3.106650e+02
5.551662697213330e-06	3.085777e+02	-3.080938e+02
5.552327075872913e-06	3.067472e+02	-3.062528e+02
5.552966184490853e-06	3.049510e+02	-3.044466e+02
5.553215536675682e-06	3.042407e+02	-3.037323e+02
5.553409561812942e-06	3.036830e+02	-3.031716e+02
5.553497377392493e-06	3.034294e+02	-3.029167e+02
5.553571304637327e-06	3.032152e+02	-3.027014e+02
5.553646226608465e-06	3.029977e+02	-3.024827e+02
5.553750043679355e-06	3.026953e+02	-3.021787e+02
5.553891943400268e-06	3.022805e+02	-3.017617e+02
5.554041478114598e-06	3.018415e+02	-3.013204e+02
5.554258706615736e-06	3.012003e+02	-3.006759e+02
5.554466058591946e-06	3.005842e+02	-3.000566e+02
5.554814339401487e-06	2.995410e+02	-2.990081e+02
5.555160887023997e-06	2.984945e+02	-2.979562e+02
5.555399366885007e-06	2.977686e+02	-2.972267e+02
5.555580169470058e-06	2.972146e+02	-2.966699e+02
5.555794859090020e-06	2.965529e+02	-2.960050e+02
5.555966233082299e-06	2.960223e+02	-2.954718e+02
5.556101020708899e-06	2.956030e+02	-2.950504e+02
5.556247941248876e-06	2.951440e+02	-2.945893e+02
5.556422438529264e-06	2.945964e+02	-2.940391e+02
5.556637004927787e-06	2.939196e+02	-2.933590e+02
5.556876618631105e-06	2.931591e+02	-2.925950e+02
5.557179942901606e-06	2.921893e+02	-2.916207e+02
5.557543315706246e-06	2.910166e+02	-2.904425e+02
5.558090205841050e-06	2.892288e+02	-2.886467e+02
5.558891861272780e-06	2.865539e+02	-2.859601e+02
5.560495172136240e-06	2.810558e+02	-2.804390e+02
5.562120031263288e-06	2.752870e+02	-2.746473e+02
5.564199926516694e-06	2.675797e+02	-2.669115e+02
5.566912123891485e-06	2.570565e+02	-2.563524e+02
5.569793531474960e-06	2.453356e+02	-2.445949e+02
5.572512457940662e-06	2.337599e+02	-2.329863e+02
5.575149279066615e-06	2.220616e+02	-2.212578e+02
5.577772543182228e-06	2.099895e+02	-2.091572e+02
5.580396021986398e-06	1.975117e+02	-1.966526e+02
5.582995937158275e-06	1.847738e+02	-1.838899e+02
5.585503121705194e-06	1.721602e+02	-1.712539e+02
5.587963245842883e-06	1.594865e+02	-1.585598e+02
5.590454491601529e-06	1.463630e+02	-1.454175e+02
5.593579190434274e-06	1.295457e+02	-1.285790e+02
5.597052625338769e-06	1.104464e+02	-1.094594e+02
5.601557738981554e-06	8.514380e+01	-8.413573e+01
5.607175877853244e-06	5.299443e+01	-5.196876e+01
5.615032461478492e-06	7.568857e+00	-6.535711e+00
5.627404396133597e-06	-6.237696e+01	6.338090e+01
5.648957645343084e-06	-1.782808e+02	1.791638e+02
5.655212000000000e-06	-2.092695e+02	2.100993e+02
5.660563290686168e-06	-2.336263e+02	2.343992e+02
5.662369418627664e-06	-2.413734e+02	2.421255e+02
5.665981674510657e-06	-2.557753e+02	2.564826e+02
5.673072000000000e-06	-2.824621e+02	2.830776e+02
5.673781032548935e-06	-2.848468e+02	2.854525e+02
5.675199097646804e-06	-2.894969e+02	2.900827e+02
5.678035227842541e-06	-2.983641e+02	2.989094e+02
5.680924965278817e-06	-3.069446e+02	3.074477e+02
5.681453410259896e-06	-3.084323e+02	3.089275e+02
5.682510300222054e-06	-3.112637e+02	3.117430e+02
5.683713400190331e-06	-3.144319e+02	3.148931e+02
5.684916500158610e-06	-3.174722e+02	3.179150e+02
5.686119600126888e-06	-3.203844e+02	3.208088e+02
5.687322700095166e-06	-3.231686e+02	3.235743e+02
5.688525800063444e-06	-3.258248e+02	3.262118e+02
5.689728900031722e-06	-3.283530e+02	3.287210e+02
5.690932000000000e-06	-3.307531e+02	3.311021e+02
5.695802595849239e-06	-3.391185e+02	3.393891e+02
5.695900991724981e-06	-3.392658e+02	3.395349e+02
5.696097783476466e-06	-3.395573e+02	3.398232e+02
5.696146981414337e-06	-3.396297e+02	3.398947e+02
5.696245377290079e-06	-3.397736e+02	3.400370e+02
5.696315719638226e-06	-3.398760e+02	3.401383e+02
5.696373125735191e-06	-3.399592e+02	3.402206e+02
5.696420629282623e-06	-3.400279e+02	3.402885e+02
5.696460063138664e-06	-3.400847e+02	3.403446e+02
5.696498072417158e-06	-3.401393e+02	3.403987e+02
5.696541980020587e-06	-3.402022e+02	3.404608e+02
5.696590963593949e-06	-3.402722e+02	3.405300e+02
5.696639929252601e-06	-3.403420e+02	3.405991e+02
5.696648323142852e-06	-3.403539e+02	3.406109e+02
5.696665110923352e-06	-3.403778e+02	3.406344e+02
5.696698686484353e-06	-3.404254e+02	3.406815e+02
5.696765837606354e-06	-3.405202e+02	3.407752e+02
5.696881650598290e-06	-3.406829e+02	3.409360e+02
5.696989893156863e-06	-3.408338e+02	3.410852e+02
5.697134300748170e-06	-3.410335e+02	3.412825e+02
5.697280178825923e-06	-3.412333e+02	3.414799e+02
5.697476530854151e-06	-3.414985e+02	3.417419e+02
5.697797275496676e-06	-3.419265e+02	3.421646e+02
5.697845634928206e-06	-3.419902e+02	3.422276e+02
5.697942353791265e-06	-3.421163e+02	3.423521e+02
5.698135791517384e-06	-3.423658e+02	3.425984e+02
5.698431928344745e-06	-3.427415e+02	3.429692e+02
5.698743082946640e-06	-3.431293e+02	3.433520e+02
5.698913266404688e-06	-3.433383e+02	3.435581e+02
5.698945531936269e-06	-3.433774e+02	3.435968e+02
5.699010062999432e-06	-3.434553e+02	3.436736e+02
5.699069110583054e-06	-3.435263e+02	3.437436e+02
5.699128666645792e-06	-3.435975e+02	3.438138e+02
5.699202221253880e-06	-3.436851e+02	3.439001e+02
5.699278419661703e-06	-3.437751e+02	3.439889e+02
5.699430816477348e-06	-3.439537e+02	3.441650e+02
5.699539007993594e-06	-3.440794e+02	3.442890e+02
5.699625497119522e-06	-3.441791e+02	3.443872e+02
5.699686343987634e-06	-3.442488e+02	3.444559e+02
5.699751459991138e-06	-3.443230e+02	3.445290e+02
5.699818165956830e-06	-3.443985e+02	3.446034e+02
5.699888495346854e-06	-3.444776e+02	3.446814e+02
5.700009429001536e-06	-3.446123e+02	3.448141e+02
5.700251296310898e-06	-3.448765e+02	3.450742e+02
5.700735030929623e-06	-3.453853e+02	3.455750e+02
5.701616426550373e-06	-3.462428e+02	3.464178e+02
5.703379217791872e-06	-3.476809e+02	3.478262e+02
5.706904800274871e-06	-3.498151e+02	3.499005e+02
5.709593800995502e-06	-3.507774e+02	3.508168e+02
5.711952713120014e-06	-3.510172e+02	3.510158e+02
5.714005533255371e-06	-3.507639e+02	3.507268e+02
5.716169852360571e-06	-3.499931e+02	3.499184e+02
5.719125510507846e-06	-3.481758e+02	3.480494e+02
5.722523516494625e-06	-3.451102e+02	3.449245e+02
5.725743454928426e-06	-3.414162e+02	3.411744e+02
5.726146072892103e-06	-3.408761e+02	3.406274e+02
5.726951308819456e-06	-3.396787e+02	3.394161e+02
5.728561780674162e-06	-3.371606e+02	3.368702e+02
5.728964398637838e-06	-3.364946e+02	3.361973e+02
5.729769634565191e-06	-3.351047e+02	3.347936e+02
5.730373561510705e-06	-3.340161e+02	3.336947e+02
5.731178797438058e-06	-3.325202e+02	3.321851e+02
5.731795306194937e-06	-3.313334e+02	3.309878e+02
5.731870797063127e-06	-3.311852e+02	3.308383e+02
5.731971451554046e-06	-3.309865e+02	3.306379e+02
5.732172760535884e-06	-3.305873e+02	3.302353e+02
5.732179051441566e-06	-3.305748e+02	3.302227e+02
5.732191633252931e-06	-3.305497e+02	3.301974e+02
5.732216796875661e-06	-3.304994e+02	3.301466e+02
5.732267124121121e-06	-3.303986e+02	3.300450e+02
5.732367778612040e-06	-3.301966e+02	3.298412e+02
5.732376789171940e-06	-3.301784e+02	3.298230e+02
5.732394810291739e-06	-3.301421e+02	3.297863e+02
5.732430852531338e-06	-3.300694e+02	3.297130e+02
5.732477092201240e-06	-3.299759e+02	3.296187e+02
5.732532186724777e-06	-3.298643e+02	3.295062e+02
5.732582556524152e-06	-3.297620e+02	3.294030e+02
5.732636627742234e-06	-3.296519e+02	3.292921e+02
5.732784983310852e-06	-3.293481e+02	3.289857e+02
5.732982790735678e-06	-3.289388e+02	3.285731e+02
5.733390768549381e-06	-3.280878e+02	3.277153e+02
5.733563850046103e-06	-3.277209e+02	3.273454e+02
5.733756642275583e-06	-3.273099e+02	3.269312e+02
5.733949434505063e-06	-3.268949e+02	3.265130e+02
5.734142226734543e-06	-3.264760e+02	3.260909e+02
5.734335018964023e-06	-3.260532e+02	3.256648e+02
5.734527811193503e-06	-3.256264e+02	3.252349e+02
5.734720603422983e-06	-3.251957e+02	3.248010e+02
5.734913395652463e-06	-3.247611e+02	3.243631e+02
5.735626323482091e-06	-3.231143e+02	3.227045e+02
5.737052179141347e-06	-3.197044e+02	3.192712e+02
5.738085031804208e-06	-3.171319e+02	3.166818e+02
5.739242641483704e-06	-3.141348e+02	3.136660e+02
5.739936805389645e-06	-3.122832e+02	3.118033e+02
5.740520605256451e-06	-3.106865e+02	3.101972e+02
5.741104170624972e-06	-3.090625e+02	3.085639e+02
5.741388924567586e-06	-3.082584e+02	3.077554e+02
5.741773371729460e-06	-3.071594e+02	3.066504e+02
5.742110183024219e-06	-3.061864e+02	3.056720e+02
5.742492104290705e-06	-3.050707e+02	3.045504e+02
5.742858340535613e-06	-3.039888e+02	3.034628e+02
5.743297820392751e-06	-3.026753e+02	3.021426e+02
5.743694776605021e-06	-3.014747e+02	3.009359e+02
5.744152532473254e-06	-3.000729e+02	2.995271e+02
5.744622934435782e-06	-2.986121e+02	2.980591e+02
5.745316663729320e-06	-2.964210e+02	2.958575e+02
5.746193856957126e-06	-2.935881e+02	2.930115e+02
5.747528620296238e-06	-2.891524e+02	2.885560e+02
5.749139867004973e-06	-2.835956e+02	2.829759e+02
5.751473841982140e-06	-2.751674e+02	2.745147e+02
5.754348673402172e-06	-2.642543e+02	2.635625e+02
5.757098317183222e-06	-2.532716e+02	2.525438e+02
5.759757225777276e-06	-2.421345e+02	2.413734e+02
5.762323187026185e-06	-2.309234e+02	2.301318e+02
5.764918483923203e-06	-2.191477e+02	2.183266e+02
5.767456600561879e-06	-2.072345e+02	2.063863e+02
5.769915701619533e-06	-1.953472e+02	1.944741e+02
5.771945239913774e-06	-1.852887e+02	1.843962e+02
5.773760394014011e-06	-1.761007e+02	1.751918e+02
5.775575743314292e-06	-1.667432e+02	1.658188e+02
5.777481117950169e-06	-1.567429e+02	1.558033e+02
5.780136895338140e-06	-1.425388e+02	1.415796e+02
5.783207895829119e-06	-1.257803e+02	1.248009e+02
5.786996554581738e-06	-1.046699e+02	1.036692e+02
5.791335881142824e-06	-8.000135e+01	7.898163e+01
5.797069891914594e-06	-4.683879e+01	4.580260e+01
5.804398807909718e-06	-4.062027e+00	3.019494e+00
5.814627947932006e-06	5.503074e+01	-5.605474e+01
5.828709664016831e-06	1.344232e+02	-1.353877e+02
5.831422532342322e-06	1.490940e+02	-1.500409e+02
5.836848268993305e-06	1.769725e+02	-1.778745e+02
5.843118526698034e-06	2.070667e+02	-2.079075e+02
5.853970000000000e-06	2.556200e+02	-2.563413e+02
5.855055147330196e-06	2.598839e+02	-2.605913e+02
5.857225441990590e-06	2.681505e+02	-2.688297e+02
5.863148821358427e-06	2.893939e+02	-2.899929e+02
5.866314401452528e-06	2.993225e+02	-2.998759e+02
5.871830000000000e-06	3.154608e+02	-3.159326e+02
5.872381559854747e-06	3.168764e+02	-3.173399e+02
5.873362414600555e-06	3.193609e+02	-3.198093e+02
5.874343269346363e-06	3.217631e+02	-3.221963e+02
5.875324124092170e-06	3.240829e+02	-3.245008e+02
5.876304978837977e-06	3.263204e+02	-3.267229e+02
5.877285833583785e-06	3.284755e+02	-3.288626e+02
5.878266688329593e-06	3.305483e+02	-3.309199e+02
5.879247543075400e-06	3.325388e+02	-3.328947e+02
5.879372543075400e-06	3.327848e+02	-3.331387e+02
5.879622543075400e-06	3.332742e+02	-3.336241e+02
5.879663760227061e-06	3.333544e+02	-3.337037e+02
5.879746194530383e-06	3.335141e+02	-3.338620e+02
5.879795642788970e-06	3.336096e+02	-3.339567e+02
5.879839815177995e-06	3.336947e+02	-3.340411e+02
5.879882358921400e-06	3.337766e+02	-3.341223e+02
5.879922674832640e-06	3.338539e+02	-3.341990e+02
5.879972127400097e-06	3.339487e+02	-3.342930e+02
5.879978962016868e-06	3.339618e+02	-3.343059e+02
5.879992631250410e-06	3.339879e+02	-3.343318e+02
5.880019969717494e-06	3.340401e+02	-3.343836e+02
5.880074646651663e-06	3.341442e+02	-3.344869e+02
5.880170479841330e-06	3.343261e+02	-3.346673e+02
5.880273032220570e-06	3.345199e+02	-3.348594e+02
5.880401388951606e-06	3.347612e+02	-3.350986e+02
5.880539534513152e-06	3.350191e+02	-3.353543e+02
5.880716574919483e-06	3.353469e+02	-3.356792e+02
5.880958648889484e-06	3.357899e+02	-3.361183e+02
5.881352984544424e-06	3.365004e+02	-3.368225e+02
5.881775277358706e-06	3.372479e+02	-3.375631e+02
5.882122736080047e-06	3.378512e+02	-3.381608e+02
5.882443353281932e-06	3.383995e+02	-3.387039e+02
5.882483910095430e-06	3.384682e+02	-3.387719e+02
5.882549771735654e-06	3.385789e+02	-3.388816e+02
5.882624423851601e-06	3.387040e+02	-3.390054e+02
5.882697792699416e-06	3.388264e+02	-3.391267e+02
5.882774669711433e-06	3.389541e+02	-3.392531e+02
5.882892922521675e-06	3.391496e+02	-3.394467e+02
5.882964878913256e-06	3.392680e+02	-3.395639e+02
5.883033151432560e-06	3.393799e+02	-3.396746e+02
5.883108224740592e-06	3.395023e+02	-3.397959e+02
5.883181517890434e-06	3.396213e+02	-3.399136e+02
5.883309471230113e-06	3.398275e+02	-3.401177e+02
5.883565377909470e-06	3.402340e+02	-3.405201e+02
5.884077191268186e-06	3.410277e+02	-3.413053e+02
5.884823034082583e-06	3.421323e+02	-3.423975e+02
5.886314719711377e-06	3.441412e+02	-3.443816e+02
5.889298090968965e-06	3.475923e+02	-3.477823e+02
5.892122002990373e-06	3.502320e+02	-3.503739e+02
5.894138507365543e-06	3.516351e+02	-3.517422e+02
5.896245695652158e-06	3.526467e+02	-3.527171e+02
5.898174866939261e-06	3.531457e+02	-3.531822e+02
5.901147897802578e-06	3.531525e+02	-3.531367e+02
5.904521646579839e-06	3.521926e+02	-3.521169e+02
5.907810994703648e-06	3.504334e+02	-3.502994e+02
5.908202823705842e-06	3.501461e+02	-3.500052e+02
5.908986481710229e-06	3.494549e+02	-3.493000e+02
5.910553797719003e-06	3.479523e+02	-3.477697e+02
5.910945626721197e-06	3.475411e+02	-3.473516e+02
5.911729284725583e-06	3.466624e+02	-3.464590e+02
5.912317028228874e-06	3.459581e+02	-3.457444e+02
5.913296600734357e-06	3.447212e+02	-3.444903e+02
5.913700674392869e-06	3.441829e+02	-3.439448e+02
5.913774142330780e-06	3.440829e+02	-3.438435e+02
5.913872099581329e-06	3.439486e+02	-3.437075e+02
5.914068014082426e-06	3.436783e+02	-3.434338e+02
5.914074136410585e-06	3.436698e+02	-3.434252e+02
5.914086381066903e-06	3.436527e+02	-3.434079e+02
5.914110870379540e-06	3.436186e+02	-3.433733e+02
5.914159849004814e-06	3.435500e+02	-3.433039e+02
5.914257806255363e-06	3.434124e+02	-3.431646e+02
5.914266438295525e-06	3.434003e+02	-3.431523e+02
5.914283702375850e-06	3.433759e+02	-3.431276e+02
5.914318230536501e-06	3.433270e+02	-3.430781e+02
5.914368839603108e-06	3.432552e+02	-3.430054e+02
5.914413977256214e-06	3.431910e+02	-3.429404e+02
5.914469236488595e-06	3.431120e+02	-3.428605e+02
5.914518471227901e-06	3.430415e+02	-3.427890e+02
5.914569302183072e-06	3.429684e+02	-3.427150e+02
5.914922938833208e-06	3.424541e+02	-3.421946e+02
5.915276575483345e-06	3.419267e+02	-3.416610e+02
5.915630212133482e-06	3.413861e+02	-3.411142e+02
5.915983848783618e-06	3.408323e+02	-3.405543e+02
5.916337485433754e-06	3.402654e+02	-3.399813e+02
5.916691122083891e-06	3.396854e+02	-3.393951e+02
5.917044758734028e-06	3.390922e+02	-3.387958e+02
5.917952609698022e-06	3.374951e+02	-3.371830e+02
5.919768311626011e-06	3.340707e+02	-3.337275e+02
5.921861382728640e-06	3.298232e+02	-3.294445e+02
5.923039499198068e-06	3.272728e+02	-3.268741e+02
5.923654038084450e-06	3.258837e+02	-3.254746e+02
5.923809115022275e-06	3.255255e+02	-3.251139e+02
5.923932743932121e-06	3.252371e+02	-3.248234e+02
5.924063653084080e-06	3.249300e+02	-3.245141e+02
5.924204890515208e-06	3.245966e+02	-3.241784e+02
5.924400002771745e-06	3.241332e+02	-3.237118e+02
5.924586691131832e-06	3.236865e+02	-3.232619e+02
5.924837427220463e-06	3.230815e+02	-3.226528e+02
5.925042008826347e-06	3.225839e+02	-3.221518e+02
5.925247000247778e-06	3.220812e+02	-3.216457e+02
5.925462988748929e-06	3.215471e+02	-3.211081e+02
5.925710471847785e-06	3.209297e+02	-3.204866e+02
5.925994501741675e-06	3.202140e+02	-3.197662e+02
5.926350390811283e-06	3.193062e+02	-3.188526e+02
5.926812413466637e-06	3.181086e+02	-3.176475e+02
5.927521867498714e-06	3.162222e+02	-3.157497e+02
5.928940775562867e-06	3.123228e+02	-3.118275e+02
5.930327900098332e-06	3.083469e+02	-3.078298e+02
5.932126972614657e-06	3.029167e+02	-3.023716e+02
5.934476439352011e-06	2.954135e+02	-2.948327e+02
5.937128009521166e-06	2.864100e+02	-2.857902e+02
5.940004597456515e-06	2.760291e+02	-2.753682e+02
5.942653851539016e-06	2.659064e+02	-2.652093e+02
5.945324930720451e-06	2.551586e+02	-2.544263e+02
5.947913722929929e-06	2.442511e+02	-2.434863e+02
5.950540133271181e-06	2.327141e+02	-2.319178e+02
5.953085685834551e-06	2.211067e+02	-2.202813e+02
5.955547593614346e-06	2.094998e+02	-2.086479e+02
5.957871409083209e-06	1.982079e+02	-1.973322e+02
5.960406775395299e-06	1.855390e+02	-1.846391e+02
5.963084303344692e-06	1.717904e+02	-1.708668e+02
5.966363128887642e-06	1.544848e+02	-1.535349e+02
5.970153396455936e-06	1.339124e+02	-1.329357e+02
5.974957430140050e-06	1.070849e+02	-1.060806e+02
5.981310552451813e-06	7.065434e+01	-6.962427e+01
5.990278779221504e-06	1.837799e+01	-1.733462e+01
6.005569473115469e-06	-6.895870e+01	6.996765e+01
6.027722260706091e-06	-1.891668e+02	1.900481e+02
6.032570000000000e-06	-2.130860e+02	2.139237e+02
6.040734521412181e-06	-2.485566e+02	2.492997e+02
6.050430000000000e-06	-2.869606e+02	2.875807e+02
6.051399547858782e-06	-2.902178e+02	2.908241e+02
6.053338643576346e-06	-2.965596e+02	2.971381e+02
